[2026-09-18T09:12:50.483+00:00] PID:2447012 CPU:NA% RSS_KIB:1920 MEM:0.01207% STATE:R THREADS:1 WCHAN:p9_client_rpc
[2026-09-18T09:14:00.101+00:00] PID:2447020 CPU:0.00% RSS_KIB:43612 MEM:0.27426% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:00.203+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:00.204+00:00] PID:2447020 CPU:0.00% RSS_KIB:43612 MEM:0.27426% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:00.306+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:00.307+00:00] PID:2447020 CPU:0.00% RSS_KIB:43612 MEM:0.27426% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:00.409+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:00.410+00:00] PID:2447020 CPU:0.00% RSS_KIB:43612 MEM:0.27426% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:00.512+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:00.512+00:00] PID:2447020 CPU:0.00% RSS_KIB:43612 MEM:0.27426% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:00.614+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:00.615+00:00] PID:2447020 CPU:0.00% RSS_KIB:43612 MEM:0.27426% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:00.718+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:00.718+00:00] PID:2447020 CPU:0.00% RSS_KIB:43612 MEM:0.27426% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:00.820+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:00.820+00:00] PID:2447020 CPU:0.00% RSS_KIB:43612 MEM:0.27426% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:00.922+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:00.922+00:00] PID:2447020 CPU:0.00% RSS_KIB:43612 MEM:0.27426% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:01.024+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:01.025+00:00] PID:2447020 CPU:0.00% RSS_KIB:43612 MEM:0.27426% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:01.127+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:01.127+00:00] PID:2447020 CPU:0.00% RSS_KIB:43612 MEM:0.27426% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:01.229+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:01.229+00:00] PID:2447020 CPU:0.00% RSS_KIB:43612 MEM:0.27426% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:01.331+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:01.331+00:00] PID:2447020 CPU:0.00% RSS_KIB:43612 MEM:0.27426% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:01.433+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:01.434+00:00] PID:2447020 CPU:0.00% RSS_KIB:43612 MEM:0.27426% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:01.536+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:01.536+00:00] PID:2447020 CPU:0.00% RSS_KIB:43612 MEM:0.27426% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:01.638+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:01.639+00:00] PID:2447020 CPU:0.00% RSS_KIB:43612 MEM:0.27426% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:01.741+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:01.741+00:00] PID:2447020 CPU:0.00% RSS_KIB:43612 MEM:0.27426% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:01.843+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:01.843+00:00] PID:2447020 CPU:0.00% RSS_KIB:43612 MEM:0.27426% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:01.946+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:01.947+00:00] PID:2447020 CPU:0.00% RSS_KIB:43612 MEM:0.27426% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:02.049+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:02.049+00:00] PID:2447020 CPU:0.00% RSS_KIB:43612 MEM:0.27426% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:02.151+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:02.151+00:00] PID:2447020 CPU:0.00% RSS_KIB:43612 MEM:0.27426% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:02.253+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:02.254+00:00] PID:2447020 CPU:0.00% RSS_KIB:43612 MEM:0.27426% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:02.356+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:02.356+00:00] PID:2447020 CPU:9.76% RSS_KIB:43612 MEM:0.27426% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:02.459+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:02.460+00:00] PID:2447020 CPU:19.49% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:02.562+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:02.562+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:02.664+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:02.665+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:02.767+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:02.768+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:02.870+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:02.870+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:02.972+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:02.973+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:03.075+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:03.075+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:03.177+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:03.177+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:03.279+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:03.280+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:03.382+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:03.382+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:03.484+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:03.485+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:03.587+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:03.588+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:03.690+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:03.690+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:03.792+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:03.793+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:03.895+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:03.895+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:03.997+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:03.997+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:04.099+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:04.100+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:04.202+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:04.202+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:04.304+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:04.304+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:04.406+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:04.407+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:04.509+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:04.510+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:04.611+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:04.612+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:04.714+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:04.714+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:04.816+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:04.817+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:04.919+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:04.920+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:05.022+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:05.022+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:05.125+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:05.126+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:05.229+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:05.229+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:05.331+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:05.332+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:05.435+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:05.435+00:00] PID:2447020 CPU:0.00% RSS_KIB:69212 MEM:0.43524% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:05.538+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:05.538+00:00] PID:2447020 CPU:29.08% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:05.640+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:05.640+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:05.742+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:05.743+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:05.846+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:05.847+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:05.949+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:05.949+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:06.051+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:06.052+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:06.154+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:06.155+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:06.257+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:06.257+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:06.359+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:06.360+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:06.462+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:06.462+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:06.565+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:06.565+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:06.667+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:06.668+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:06.770+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:06.771+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:06.873+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:06.874+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:06.976+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:06.976+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:07.079+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:07.079+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:07.181+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:07.182+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:07.286+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:07.286+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:07.388+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:07.389+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:07.491+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:07.491+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:07.593+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:07.594+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:07.696+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:07.696+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:07.798+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:07.798+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:07.900+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:07.901+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:08.002+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:08.003+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:08.105+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:08.105+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:08.207+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:08.207+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:08.309+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:08.310+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:08.411+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:08.412+00:00] PID:2447020 CPU:0.00% RSS_KIB:94812 MEM:0.59623% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:08.514+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:08.514+00:00] PID:2447020 CPU:9.79% RSS_KIB:120412 MEM:0.75722% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:08.616+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:08.616+00:00] PID:2447020 CPU:0.00% RSS_KIB:120412 MEM:0.75722% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:08.718+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:08.718+00:00] PID:2447020 CPU:0.00% RSS_KIB:120412 MEM:0.75722% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:08.820+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:08.821+00:00] PID:2447020 CPU:0.00% RSS_KIB:120412 MEM:0.75722% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:14:08.923+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:14:08.923+00:00] PID:2447020 CPU:0.00% RSS_KIB:120412 MEM:0.75722% STATE:S THREADS:3 WCHAN:futex_wait_queue
